latitude,longitude,historic,start_date,ref:mhs,wikidata,name,heritage,mhs:inscription_date,wikipedia,left,right,top,bottom
48.098086,-4.208507,,C16,PA00090087,Q22925988,Vieille maison,2,1925-03-06 ,,-4.209232,-4.207782,48.098516000000004,48.097656
47.871899,-3.546492,building,C16,PA00090392,Q22926477,,3,1928-10-19 ,,-3.5472170000000003,-3.545767,47.872329,47.871469
48.450514,-4.250222,building,C17,PA00090034,Q22925924,"Maison de la Duchesse Anne, ou hôtel de Rohan",3,1924-12-18 ,,-4.250947,-4.249497,48.450944,48.450084
48.68488,-3.984813,building,C16,PA00090432,Q22926526,Maison prébendale,3,1926-10-28 ,,-3.985538,-3.984088,48.68531,48.68445
47.8711,-3.5485,building,,PA00090383,Q22926435,,3,1928-10-19 ,,-3.5492250000000003,-3.547775,47.87153,47.87067
48.618133,-3.854667,building,C18,PA00135268,Q22975934,Maison dite Le Clique,3,1995-11-21 ,,-3.855392,-3.853942,48.618563,48.617703
48.098012,-4.208493,,C16,PA00090086,Q22925987,Vieille maison,2,1925-03-06 ,,-4.209218,-4.207768,48.098442,48.097581999999996
47.82176,-4.358375,archaeological_site,megalith,PA00090153,Q22926062,Menhir anthropomorphique de Kerdeval,2,1929-02-02 ,,-4.3591,-4.35765,47.82219,47.821329999999996
41.921952,8.738632,memorial,statue,PA2A000018,,Statue du cardinal Fesch,2,2017-06-22 ,,8.737907000000002,8.739357,41.922382,41.921521999999996
41.9176,8.7362,,,PA2A000017,,Monument commémoratif Napoléon et ses frères,2,2017-06-22 ,,8.735475000000001,8.736925,41.91803,41.91717
41.9166,8.740359,,,PA2A000020,,Citadelle Miollis,2,2017-10-09 ,,8.739634,8.741083999999999,41.917030000000004,41.91617
43.44902,1.88784,marketplace,yes,PA00094456,Q22938459,Halle,3,1926-11-09 ,,1.8871149999999999,1.888565,43.44945,43.448589999999996
43.70285,1.46657,place_of_worship,christian,PA00094416,Q22938349,,3,1950-04-11 ,,1.4658449999999998,1.467295,43.70328,43.70242
43.4492,1.8859,building,C15,PA00094457,Q22938460,Maison à côté du presbytère,3,1950-04-11 ,,1.8851749999999998,1.886625,43.44963,43.448769999999996
43.42983,1.95463,,,PA31000044,Q22976682,Epanchoir du Laudot,,,,1.953905,1.9553550000000002,43.430260000000004,43.4294
43.026806,0.572278,,C15,PA00094451,Q22938452,Tourelle du 15e siècle,3,1927-01-31 ,,0.571553,0.5730029999999999,43.027236,43.026376
43.70712,1.34947,castle,C17,PA00094489,Q22938563,Château de Rochemontès,,,,1.3487449999999999,1.350195,43.707550000000005,43.70669
43.42585,1.81773,place_of_worship,christian,PA00094402,Q22938329,,3,1970-03-12 ,,1.817005,1.8184550000000002,43.42628,43.425419999999995
43.638364,1.46476,,C19,PA00125575,Q22969008,Castelet de Croix-Daurade,3,1993-02-18 ,,1.464035,1.4654850000000001,43.638794000000004,43.637934
43.7344,1.3865,castle,C16,PA00094463,Q5118839,,3,1927-02-04 ,,1.385775,1.3872250000000002,43.73483,43.73397
43.41159,1.99552,,,PA31000084,Q2945942,Ancien centre national de vol à voile de la Montagne Noire,,,fr:Centre national de vol à voile de la Montagne Noire,1.9947949999999999,1.996245,43.41202,43.411159999999995
43.60518,1.44861,building,C19,PA00094587,Q22938701,,3,1974-08-20 ,,1.4478849999999999,1.449335,43.60561,43.604749999999996
43.08284,0.57523,bridge,C18,PA00094400,Q22938328,Pont sur la R.N. 125 franchissant la Garonne (également sur commune de Gourdan-Polignan),3,1984-12-21 ,,0.574505,0.575955,43.08327,43.082409999999996
43.57603,1.56333,building,C18,PA00094433,Q22938428,Maison dite Les Tourettes,3,1978-06-26 ,,1.562605,1.5640550000000002,43.576460000000004,43.5756
43.6024,1.443,building,C16,PA00094546,Q3145480,Hôtel Dumay,,,fr:Hôtel Dumay,1.442275,1.4437250000000001,43.602830000000004,43.60197
43.595836,1.44434,,C17,PA00094513,Q22938587,Ancien couvent des religieux de Saint-Antoine-du-Salin,3,1976-02-24 ,,1.4436149999999999,1.445065,43.596266,43.595406
43.38604,1.7088,,,PA31000043,Q22976675,Canal du Midi : Aqueduc des Voûtes ou de l'Hers,,,,1.708075,1.7095250000000002,43.38647,43.38561
43.60526,1.44876,building,C19,PA00094590,Q22938712,,3,1974-08-20 ,,1.448035,1.4494850000000001,43.60569,43.60483
43.603473,1.447556,yes,C17,PA00094501,Q22938575,Vestiges de la chapelle des Pénitents Noirs,3,1961-10-30 ,,1.446831,1.4482810000000002,43.603903,43.603043
43.448,1.8892,,C14,PA00094459,Q22938464,Restes des remparts,3,1927-01-31 ,,1.888475,1.889925,43.44843,43.44757
43.0341,0.57853,tower,yes,PA31000014,Q22976664,Tour dite Castet Bert,3,1997-03-17 ,,0.577805,0.579255,43.034530000000004,43.03367
43.09664,0.68922,,C 4,PA00094651,Q22938858,"Grande villa gallo-romaine, dépôt de fouilles et vestiges archéologiques",2,1979-10-05 ,,0.6884950000000001,0.689945,43.09707,43.09621
43.585442,1.435944,,C20,PA00125573,Q22969006,Piscine municipale Alfred Nakache,3,1993-09-21 ,,1.435219,1.4366690000000002,43.585872,43.585012
43.44873,1.888,wayside_cross,C18,PA00094454,Q22938457,Croix en fer forgé,3,1927-01-31 ,,1.8872749999999998,1.888725,43.44916,43.448299999999996
43.0278,0.57002,,C 4,PA31000018,Q22976666,Enceinte de la ville haute de Saint-Bertrand-de-Comminges,3,1998-07-06 ,,0.569295,0.570745,43.02823,43.02737
43.4517,2.0036,bridge,C17,PA31000032,Q22976683,Pont du Riat,3,1998-04-24 ,,2.002875,2.004325,43.452130000000004,43.45127
43.598,1.4513,citywalls,,PA00094679,Q3424606,Rempart gallo-romain,3,1990-10-19 ,fr:Rempart gallo-romain de Toulouse,1.450575,1.4520250000000001,43.59843,43.59757
43.60501,1.44827,building,C19,PA00094583,Q22938693,,3,1974-08-20 ,,1.4475449999999999,1.448995,43.60544,43.60458
43.1073,0.7246,,C13,PA00094460,Q22938466,Ancienne abbaye de Bonnefont,2,1927-05-10 ,,0.723875,0.725325,43.107730000000004,43.10687
43.42914,1.81446,,C16,PA00094403,Q22938331,Moulin et maison du meunier,,,,1.8137349999999999,1.815185,43.42957,43.428709999999995
43.60513,1.44846,building,C19,PA00094585,Q22938698,,3,1974-08-20 ,,1.447735,1.4491850000000002,43.605560000000004,43.6047
43.43173,1.9138,bridge,C17,PA31000033,Q22976684,"Pont Vieux de Cailhavel ou Pont Saint-Jean, sur la Rigole de la Plaine",3,1998-04-24 ,,1.9130749999999999,1.914525,43.43216,43.4313
43.60525,1.44715,building,C19,PA00094607,Q22938763,,3,1974-08-20 ,,1.4464249999999998,1.447875,43.60568,43.60482
43.4491,1.8862,catholic,C15,PA00094458,Q22938463,,3,1927-01-31 ,,1.885475,1.8869250000000002,43.44953,43.44867
43.08556,0.56843,,C19,PA31000074,Q22996466,Ancien Hôtel du Parc,3,2005-11-23 ,,0.567705,0.569155,43.08599,43.08513
43.40438,1.65741,castle,C16,PA31000053,Q5118859,Château de Vieillevigne,3,2001-08-23 ,,1.656685,1.6581350000000001,43.404810000000005,43.40395
43.07282,0.84927,,,PA00094389,Q22938308,Galeries et grottes dites Souterrain de Houantaou (également sur commune de Ganties),2,1924-02-18 ,fr:Souterrain de Houantaou,0.848545,0.849995,43.07325,43.07239
43.02986,0.57333,,,PA00094450,Q22938450,Ruines antiques,2,1946-06-24 ,,0.572605,0.574055,43.03029,43.02943
43.43474,1.66263,marketplace,yes,PA00094664,Q22938887,Halle,3,1973-12-19 ,,1.661905,1.6633550000000001,43.43517,43.434309999999996
43.596364,1.442374,monastery,convent,PA00094514,Q22938592,Couvent de la Visitation comportant les anciens hôtels Le Mazuyer et de Béarn,3,1981-12-08 ,,1.441649,1.4430990000000001,43.596794,43.595934
43.40497,1.71457,castle,C18,PA00094682,Q22938913,Château de Barelles,3,1990-11-13 ,,1.7138449999999998,1.715295,43.4054,43.40454
43.5534,1.54361,wayside_cross,C16,PA00094471,Q22938477,Croix,3,1965-04-28 ,,1.5428849999999998,1.544335,43.553830000000005,43.55297
43.45853,2.00465,,C14,PA00094435,Q22938433,"Halle, actuellement office du tourisme",2,2006-08-01 ,,2.0039249999999997,2.005375,43.458960000000005,43.4581
43.09192,0.74508,wayside_cross,,PA31000086,Q22996475,Croix de fer située dans le cimetière,3,2010-06-18 ,,0.744355,0.7458049999999999,43.09235,43.09149
43.59165,1.45312,,C20,PA31000096,,Monument à la gloire de la Résistance,3,2016-08-22 ,,1.4523949999999999,1.453845,43.59208,43.59122
43.59915,1.45688,,C18,PA00094689,Q22938926,Ensemble du Port Saint-Etienne,,,,1.4561549999999999,1.457605,43.59958,43.59872
43.09488,0.68835,,,PA00094650,Q22938855,Parcelles cadastrales contenant des vestiges archéologiques,,,,0.687625,0.689075,43.095310000000005,43.09445
43.586783,1.400617,castle,C16,PA00094505,Q22938580,Château de La Cépière,3,1980-12-31 ,,1.399892,1.401342,43.587213,43.586352999999995
43.08507,0.56897,building,C18,PA31000073,Q22996465,Hôtel de Lassus,3,2005-11-17 ,,0.568245,0.569695,43.0855,43.08464
43.5939,1.449232,monastery,convent,PA00094511,,Couvent des Carmes Déchaussées,,,fr:Église Saint-Exupère de Toulouse,1.448507,1.4499570000000002,43.59433,43.593469999999996
43.59401,1.44381,building,C16,PA00094579,Q22938679,,,,,1.443085,1.4445350000000001,43.59444,43.593579999999996
43.6145,1.4571,building,C20,PA31000089,Q22996479,,3,2010-11-18 ,,1.456375,1.4578250000000001,43.61493,43.61407
43.48389,1.57689,castle,C16,PA00094395,Q22938322,,3,1982-12-21 ,fr:Château de Montlaur,1.5761649999999998,1.577615,43.484320000000004,43.48346
43.449064,1.886447,place_of_worship,christian,PA00094455,Q3581501,Église Saint-Félix,2,1920-06-08 ,fr:Église Saint-Félix de Saint-Félix-Lauragais,1.885722,1.887172,43.449494,43.448634
43.606779,1.457984,building,C19,PA00094617,Q22938793,Maison en terre cuite de Virebent,3,1975-10-29 ,,1.4572589999999999,1.458709,43.607209000000005,43.606349
43.60506,1.44833,building,C19,PA00094584,Q22938694,,3,1974-08-20 ,,1.4476049999999998,1.449055,43.60549,43.60463
43.21657,0.64553,yes,C 2,PA00094397,Q3558912,Ruines de la villa gallo-romaine,2,1949-12-05 ,fr:Villa gallo-romaine de Montmaurin,0.6448050000000001,0.646255,43.217,43.216139999999996
43.603655,1.437751,,C17,PA00094528,Q2994588,Ancien hôpital Larrey,,,fr:Hôpital Larrey,1.437026,1.438476,43.604085000000005,43.603225
43.20841,0.66489,castle,C15,PA00094485,Q5118848,,3,1955-07-12 ,,0.664165,0.665615,43.20884,43.20798
43.60463,1.44809,building,C19,PA00094595,Q22938729,,3,1974-08-20 ,,1.447365,1.4488150000000002,43.60506,43.6042
43.5882,1.4545,building,C20,PA00094694,Q22938933,,3,1992-07-02 ,,1.4537749999999998,1.455225,43.58863,43.58777
43.603279,1.440802,,C17,PA31000080,Q3145751,Ancien collège des Jésuites de Toulouse,3,2007-08-20 ,,1.4400769999999998,1.441527,43.603709,43.602849
43.22664,0.63875,,,PA00094396,Q3111008,Quatre gisements préhistoriques,2,1949-12-14 ,,0.6380250000000001,0.639475,43.227070000000005,43.22621
43.598156,1.44196,building,C17,PA00125577,Q22969012,Hôtel d'Alliès,3,1993-12-07 ,,1.4412349999999998,1.442685,43.598586000000005,43.597726
42.98368,0.66937,place_of_worship,christian,PA00094473,Q22938482,,3,1956-10-15 ,fr:Église Saint-Pierre,0.668645,0.670095,42.98411,42.98325
43.17205,0.57413,yes,C12,PA00094474,Q22938485,Chapelle Saint-Jean et cimetière,2,1946-12-09 ,,0.573405,0.574855,43.17248,43.17162
43.598658,1.446403,building,C18,PA00094566,Q3145936,Hôtel de Puivert ou Puyvert,3,1998-02-25 ,fr:Hôtel de Puivert,1.445678,1.4471280000000002,43.599088,43.598228
43.4901,1.8972,city_gate,C16,PA00094465,Q22938467,"Porte de ville, dite Porte du Cers",3,1926-11-09 ,,1.896475,1.897925,43.49053,43.48967
43.44856,1.88979,castle,C13,PA00132669,Q5118837,,3,1994-04-14 ,,1.889065,1.8905150000000002,43.44899,43.44813
43.60492,1.44812,building,C19,PA00094582,Q22938691,,3,1974-08-20 ,,1.447395,1.4488450000000002,43.60535,43.60449
43.60568,1.44817,building,C19,PA00094588,Q22938704,,3,1974-08-20 ,,1.4474449999999999,1.448895,43.60611,43.60525
43.1046,0.7104,,,PA00094666,Q22938888,Oratoire dit Notre-Dame-de-la-Caoue,3,1929-12-09 ,,0.7096750000000001,0.711125,43.10503,43.104169999999996
43.41449,1.6779,,C19,PA00094673,Q22938903,Domaine,3,1990-04-05 ,,1.6771749999999999,1.678625,43.41492,43.41406
43.605977,1.440995,,C13,PA00132945,Q21595885,Ancien couvent des Cordeliers,2,1994-07-18 ,fr:Couvent des Cordeliers de Toulouse,1.44027,1.4417200000000001,43.606407000000004,43.605547
43.03049,0.57937,,,PA31000004,Q22976652,Camp militaire romain de Saint-Bertrand-de-Comminges,,,,0.5786450000000001,0.580095,43.03092,43.03006
43.60557,1.44798,building,C19,PA00094586,Q16643288,,3,1974-08-20 ,"fr:Immeuble, 9 allées du Président-Franklin-Roosevelt",1.447255,1.4487050000000001,43.606,43.60514
43.60634,1.44587,building,C20,PA31000010,Q22976660,Immeuble dit de La Dépêche du Midi,3,1997-03-04 ,,1.445145,1.446595,43.606770000000004,43.60591
43.6031,1.446389,,C17,PA00094500,Q3582238,"Ancienne chapelle des Pénitents Bleus, actuellement église Saint-Jérôme",2,1980-03-06 ,fr:Église Saint-Jérôme de Toulouse,1.4456639999999998,1.447114,43.60353,43.602669999999996
43.08507,0.54037,,C19,PA00094399,Q2970894,Domaine de Valmirande,2,1992-12-14 ,fr:Château de Valmirande,0.539645,0.541095,43.0855,43.08464
43.601972,1.442121,,C16,PA00094538,Q29384366,Ancien hôtel de Boysson,3,1980-09-25 ,,1.441396,1.442846,43.602402000000005,43.601542
43.7057,1.47192,yes,C18,PA00125568,Q22969000,Vestiges de l'ancien château,,,,1.4711949999999998,1.472645,43.70613,43.70527
43.0844,0.57163,marketplace,yes,PA31000065,Q22996458,Halle,3,2004-10-11 ,,0.570905,0.572355,43.084830000000004,43.08397
43.60464,1.44679,building,C19,PA00094602,Q22938748,,3,1974-08-20 ,,1.446065,1.447515,43.605070000000005,43.60421
43.02782,0.57134,,,PA00094449,Q22938447,Anciens remparts gallo-romains,3,1956-12-13 ,,0.570615,0.5720649999999999,43.02825,43.02739
43.682955,1.484901,castle,C16,PA00094462,Q2970509,Château de Saint-Geniès,,,fr:Château de Saint-Geniès (Haute-Garonne),1.484176,1.4856260000000001,43.683385,43.682525
43.60522,1.44867,building,C19,PA00094589,Q22938708,,3,1974-08-20 ,,1.4479449999999998,1.449395,43.605650000000004,43.60479
43.48982,1.89778,place_of_worship,christian,PA00094464,Q3584877,Église Sainte-Agathe et Saint-Julien,,,fr:Église Sainte-Agathe-et-Saint-Julien de Saint-Julia,1.897055,1.898505,43.49025,43.48939
43.42983,1.95463,,C18,PA31000031,Q22976682,Epanchoir du Laudot (également sur commune de Saint-Félix-Lauragais),3,1998-04-24 ,,1.953905,1.9553550000000002,43.430260000000004,43.4294
43.600106,1.453132,building,C18,PA31000009,Q22976659,,3,1997-12-03 ,,1.452407,1.4538570000000002,43.600536,43.599675999999995
43.456061,1.836628,castle,manor,PA00094652,Q22938859,Manoir,3,1944-05-26 ,,1.8359029999999998,1.837353,43.456491,43.455631
43.46341,1.79428,place_of_worship,christian,PA00094378,Q22938298,,3,1979-06-18 ,,1.793555,1.7950050000000002,43.463840000000005,43.46298
43.60854,1.459299,building,C19,PA00094616,Q22938789,Maison en terre cuite de Virebent,3,1975-10-29 ,,1.4585739999999998,1.460024,43.60897,43.608109999999996
43.37019,1.10496,place_of_worship,christian,PA00094488,Q22938560,,3,1979-06-18 ,,1.1042349999999999,1.105685,43.37062,43.36976
43.4487,1.8878,building,C18,PA00094672,Q22938902,Maison natale de Déodat de Séverac,3,1990-09-17 ,,1.8870749999999998,1.888525,43.449130000000004,43.44827
44.8917616249,-0.04928290843,castle,C13,PA33000185,,Château la Pierrière,3,2015-12-01 ,,-0.05000790843,-0.048557908430000005,44.8921916249,44.8913316249
44.878317,-0.194426,castle,C14,PA33000197,,Château de Lescours,3,2015-12-18 ,,-0.195151,-0.19370099999999998,44.878747000000004,44.877887
45.040575,-0.187116,,C16,PA00083569,Q3410659,Puits Henri IV,3,1956-08-06 ,fr:Puits Henri IV de Guîtres,-0.187841,-0.186391,45.041005,45.040144999999995
44.837428,-0.589576,,C20,PA33000184,,Monument aux Morts de la guerre 14-18,3,2015-02-18 ,,-0.590301,-0.588851,44.837858000000004,44.836998
44.944391,-0.227258,castle,,PA33000005,Q22996503,Château de Sales,,,,-0.227983,-0.22653299999999998,44.944821000000005,44.943961
44.968312,-0.533636,building,C18,PA00083764,Q13516978,Immeuble dit Margarance,3,1966-05-12 ,fr:Domaine de Margarance,-0.534361,-0.532911,44.968742,44.967881999999996
44.89956,-0.174625,castle,C18,PA33000196,,Château Grand Mayne,3,2015-12-18 ,,-0.17535,-0.1739,44.89999,44.89913
44.737478,-0.564787,,C19,PA33000186,,Parc du château du Thil,3,2015-05-11 ,fr:Château du Thil,-0.565512,-0.5640620000000001,44.737908000000004,44.737048
44.930043,-0.545848,,C18,PA00083761,Q22920349,Domaine d'Alty,3,1965-09-08 ,,-0.546573,-0.545123,44.930473,44.929612999999996
44.892936,-0.163272,castle,C18,PA33000194,Q2967855,Château Canon,3,2015-12-01 ,fr:Château Canon,-0.163997,-0.162547,44.893366,44.892506
44.851671,-0.572265,place_of_worship,christian,PA33000201,Q1437655,Église Saint-Louis-des-Chartrons,3,2016-02-10 ,,-0.57299,-0.57154,44.852101000000005,44.851241
44.799105,-0.647689,building,C20,PA33000189,,Maison de la cité Frugès,3,2015-05-11 ,fr:Cité Frugès,-0.6484139999999999,-0.646964,44.799535,44.798674999999996
44.83889,-0.579997,building,C18,PA33000203,Q30524482,Hôtel de Lalande,3,2016-10-06 ,fr:Musée des arts décoratifs et du design de Bordeaux,-0.580722,-0.579272,44.83932,44.83846
44.815013,-0.193473,,C13,PA33000187,,Domaine du château de La Tour Ségur,3,2015-12-18 ,,-0.194198,-0.192748,44.815443,44.814583
44.843057,-0.556658,place_of_worship,christian,PA33000200,,Église Sainte-Marie-de-la-Bastide,3,2016-02-10 ,,-0.557383,-0.555933,44.843487,44.842627
44.941038,-0.172883,castle,C19,PA33000199,,Château de Siaurac,3,2015-12-18 ,,-0.173608,-0.172158,44.941468,44.940608
44.897998,-0.173933,castle,C19,PA33000195,,Château Coutet,3,2015-12-01 ,fr:Château Coutet,-0.174658,-0.173208,44.898428,44.897568
44.976141,-0.535074,,C18,PA00083762,Q22920350,Domaine de la Seiglière,3,1987-12-23 ,,-0.535799,-0.5343490000000001,44.976571,44.975711
44.961834,-0.533282,building,C19,PA00083763,Q22920352,Immeuble dit Le Bousquet,3,1966-05-10 ,,-0.534007,-0.5325570000000001,44.962264000000005,44.961404
44.886813,-0.181623,castle,C18,PA33000193,,Château Pindefleurs,3,2015-12-01 ,,-0.182348,-0.180898,44.887243,44.886382999999995
44.8978928,-0.1503631,castle,C18,PA33000192,Q17354305,Château Soutard,3,2015-12-01 ,fr:Château Soutard,-0.1510881,-0.1496381,44.8983228,44.8974628
44.805479,-0.630822,,C20,PA33000190,,Monument aux Morts de la guerre 14-18,3,2015-02-03 ,,-0.631547,-0.630097,44.805909,44.805049
44.890725,-0.119518,castle,C17,PA33000204,,Château Laroque,3,2016-02-10 ,,-0.120243,-0.118793,44.891155000000005,44.890295
44.635933,-1.02185,,C20,PA33000198,,Monument aux Morts de la guerre 14-18,3,2015-02-03 ,,-1.022575,-1.0211249999999998,44.636363,44.635503
44.8321,-0.57014,yes,C19,PA33000205,,chapelle des spiritains,3,2017-03-27,,-0.570865,-0.569415,44.83253,44.831669999999995
44.831213,-0.571631,,C19,PA33000202,Q13344,Faculté de médecine et de pharmacie,3,2016-09-19 ,fr:Université de Bordeaux,-0.572356,-0.570906,44.831643,44.830783
47.0153,0.3238,building,,PA00098005,Q22993487,,3,1932-06-09 ,,0.323075,0.32452499999999995,47.015730000000005,47.01487
47.1672,0.2347,building,C16,PA00097688,Q22941578,Hôtel dit Bodard de la Jacopière,3,2016-11-25,,0.233975,0.235425,47.16763,47.16677
47.014284,0.323668,building,,PA00097975,Q22942254,,3,1932-06-09 ,,0.32294300000000004,0.324393,47.014714000000005,47.013854
47.3779,0.6611,,C17,PA00125367,Q22968816,Ancien couvent des Grands Minimes du Plessis-lès-Tours,3,2007-05-30 ,,0.660375,0.661825,47.37833,47.377469999999995
47.1266,0.3902,yes,C12,PA00098124,Q22994191,Ruines de l'église priorale Notre-Dame,3,1948-05-22 ,,0.389475,0.39092499999999997,47.127030000000005,47.12617
47.1672,0.2368,building,C15,PA00097682,Q22941565,,3,1978-09-07 ,,0.236075,0.23752500000000001,47.16763,47.16677
47.1672,0.2363,building,C16,PA00097683,Q22941569,Hôtel dit Poirier de Beauvais,3,1979-03-09 ,,0.235575,0.237025,47.16763,47.16677
47.1356,0.2792,monastery,C16,PA00097811,Q22941876,Prieuré des Roches-Saint-Paul,3,1952-04-17 ,,0.27847500000000003,0.279925,47.13603,47.135169999999995
47.2239,0.6,,C15,PA00098125,Q22994195,Ensemble du château du Grand-Châtelet,2,1962-10-22 ,,0.599275,0.600725,47.22433,47.22347
47.2371,0.127,building,C16,PA00097692,Q22941582,Maison à tourelles,3,1942-10-12 ,,0.126275,0.127725,47.23753,47.23667
47.0163,0.3236,building,,PA00097951,Q22942178,,3,1932-06-09 ,,0.322875,0.324325,47.01673,47.01587
47.01523,0.323094,building,,PA00098011,Q22993523,,3,1932-06-09 ,,0.322369,0.32381899999999997,47.015660000000004,47.0148
47.013131,0.323845,building,C17,PA00097963,Q22942218,,,,,0.32312,0.32456999999999997,47.013561,47.012701
47.211506,0.074026,building,C16,PA00097613,Q22941320,Maison du 16e siècle,3,1951-11-27 ,,0.07330099999999999,0.074751,47.211936,47.211076
47.016106,0.323898,building,,PA00098027,Q22993658,,3,1932-06-09 ,,0.32317300000000004,0.324623,47.016536,47.015676
47.3889,0.651,,C11,PA00097944,Q3403034,Ancien prieuré de Saint-Cosme,,,fr:Prieuré de Saint-Cosme,0.650275,0.651725,47.38933,47.38847
47.16162,0.472772,yes,C16,PA00097543,Q22941162,Ruines du château et de la collégiale des Roches-Tranchelion,2,1914-05-09 ,,0.47204700000000005,0.473497,47.16205,47.16119
47.0123,0.3218,building,,PA00097952,Q22942179,,3,1932-06-09 ,,0.321075,0.32252499999999995,47.012730000000005,47.01187
47.39418,0.68158,building,C15,PA00098249,Q22942540,,3,1928-01-10 ,,0.680855,0.6823049999999999,47.39461,47.39375
47.1658,0.2411,building,C16,PA00097677,Q22941548,Maison du 16e siècle dite de Rabelais,3,1926-05-28 ,,0.240375,0.241825,47.16623,47.165369999999996
47.212627,0.256703,,,PA00097775,Q22941793,Ruines du château de Bonaventure,,,,0.25597800000000004,0.257428,47.213057,47.212196999999996
47.011874,0.323531,building,C17,PA00097997,Q22942340,,,,,0.32280600000000004,0.324256,47.012304,47.011444
47.012121,0.324743,building,C17,PA00097998,Q22942345,,,,,0.32401800000000003,0.325468,47.012551,47.011691
47.013146,0.324102,building,C17,PA00097960,Q22942213,,,,,0.323377,0.324827,47.013576,47.012716
47.01273,0.324636,building,,PA00097992,Q22942323,,3,1932-06-09 ,,0.323911,0.32536099999999996,47.01316,47.012299999999996
47.014638,0.322455,building,C17,PA00098309,Q22942686,,3,1992-01-29 ,,0.32173,0.32317999999999997,47.015068,47.014207999999996
47.014657,0.323861,building,,PA00097974,Q22942249,,3,1932-06-09 ,,0.32313600000000003,0.324586,47.015087,47.014227
47.2804,0.2556,castle,C17,PA00097935,Q22942150,Château de Louy,3,1975-03-07 ,,0.254875,0.25632499999999997,47.28083,47.27997
47.012679,0.323764,building,,PA00097989,Q22942311,,3,1932-06-09 ,,0.323039,0.32448899999999997,47.013109,47.012249
47.013856,0.323716,building,,PA00097971,Q22942229,,3,1932-06-09 ,,0.32299100000000003,0.324441,47.014286,47.013425999999995
47.1673,0.2427,building,C15,PA00097675,Q22941546,Maison à pans de bois du 15e siècle,3,1963-07-30 ,,0.241975,0.243425,47.16773,47.166869999999996
47.1475,0.4864,wayside_cross,C17,PA00097721,Q22941664,Croix du cimetière,3,1972-03-13 ,,0.485675,0.487125,47.14793,47.14707
47.1674,0.2347,building,C16,PA00097686,Q22941576,Hôtel dit Maîtrise des Eaux et Forêts,2,1920-07-15 ,,0.233975,0.235425,47.16783,47.16697
47.444462,0.629131,,C15,PA00097867,Q22942024,Moulin Boutard,3,1951-05-28 ,,0.628406,0.629856,47.444892,47.444032
47.015022,0.323791,building,C17,PA00097978,Q22942272,,3,1932-06-09 ,,0.323066,0.32451599999999997,47.015452,47.014592
47.015241,0.323158,building,,PA00098009,Q22993510,,3,1932-06-09 ,,0.322433,0.323883,47.015671000000005,47.014811
47.238349,0.120903,,C17,PA00125365,Q22968813,Deux moulins-caviers,3,1993-02-09 ,,0.120178,0.121628,47.238779,47.237919
47.396323,0.697117,,C18,PA00098169,Q22994258,Ancien hôtel du Doyenné de Saint-Gatien,3,1946-09-07 ,,0.696392,0.697842,47.396753000000004,47.395893
47.324272,1.070706,,,PA00097761,Q22941785,Domaine de Chenonceaux (également sur communes de Chenonceaux et Civray-de-Touraine),2,1962-11-07 ,fr:Château de Chenonceau,1.0699809999999998,1.071431,47.324702,47.323842
47.011902,0.324679,building,,PA00098001,Q22993464,,3,1932-06-09 ,,0.323954,0.32540399999999997,47.012332,47.011472
47.167824,0.245411,,C17,PA00097664,Q22941467,Ancien couvent des Calvairiennes,3,1966-10-18 ,,0.244686,0.246136,47.168254000000005,47.167394
47.014997,0.323555,building,C17,PA00097983,Q22942289,Maison ou hôtel,2,1990-08-07 ,,0.32283,0.32427999999999996,47.015427,47.014567
47.1495,0.4854,building,C15,PA00097727,Q22941691,Maison du 15e siècle,3,1967-04-11 ,,0.484675,0.486125,47.149930000000005,47.14907
47.360044,0.667846,tower,yes,PA00097794,Q22941830,"Tour de la Maucannière, ou du Clos Saint-Victor",3,1951-11-02 ,,0.6671210000000001,0.668571,47.360474,47.359614
47.012425,0.324697,building,,PA00097994,Q22942327,,3,1932-06-09 ,,0.32397200000000004,0.325422,47.012855,47.011995
47.0152,0.3235,building,,PA00097985,Q22942296,,3,1932-06-09 ,,0.32277500000000003,0.324225,47.01563,47.01477
47.396109,0.682831,,C15,PA00098144,Q22994231,Ancien couvent des Carmes,3,1946-07-08 ,,0.682106,0.6835559999999999,47.396539000000004,47.395679
47.39362,0.68189,,C16,PA00098259,Q22942573,Oratoire des Briçonnets,3,1948-06-01 ,,0.681165,0.682615,47.39405,47.39319
47.261641,0.090444,,C17,PA00097694,Q22941584,Moulin de Lecé,3,1976-03-16 ,,0.089719,0.091169,47.262071,47.261210999999996
47.362886,0.66585,yes,C13,PA00097793,Q22941829,Vestiges du pont dit Arche du Pin,3,1964-05-05 ,,0.6651250000000001,0.666575,47.363316000000005,47.362456
47.1498,0.4855,building,C15,PA00097725,Q22941679,Maison à pans de bois,3,1967-04-11 ,,0.484775,0.48622499999999996,47.15023,47.14937
47.016044,0.322992,building,,PA00098030,Q22993697,,3,1932-06-09 ,,0.322267,0.323717,47.016474,47.015614
47.016124,0.324059,building,,PA00098024,Q22993608,,3,1932-06-09 ,,0.323334,0.32478399999999996,47.016554,47.015693999999996
47.0116,0.324,building,,PA00097953,Q22942181,,3,1932-06-09 ,,0.32327500000000003,0.324725,47.01203,47.01117
